time,Tank2OutFlow,Tank2.puddle,Tank3OutFlow,Tank2.level,wt3_valve
600.25,0.499269112,38.56744927,0,1.70295891,0
600.3,0.500792902,38.56744927,0,1.732914061,0
600.35,0.500995191,38.56744927,0,1.752940698,0
600.4,0.499699989,38.56744927,0,1.782999735,0
600.45,0.498970648,38.56744927,0,1.802992052,0
600.5,0.499715244,38.56744927,0,1.832932722,0
600.55,0.500792904,38.56744927,0,1.85291885,0
600.6,0.500730784,38.56744927,0,1.882962832,0
600.65,0.49969999,38.56744927,0,1.902992271,0
600.7,0.499004706,38.56744927,0,1.932977706,0
600.75,0.499715245,38.56744927,0,1.952940212,0
600.8,0.50102925,38.56744927,0,1.982920758,0
600.85,0.500730786,38.56744927,0,2.002957548,0
600.9,0.499206995,38.56744927,0,2.03300239,1
600.95,0.499004707,38.57420976,2.733593601,1.950576474,1
601,0.50029991,38.58467394,2.553380354,1.821983943,1
601.05,0.501029251,38.59126488,2.441451172,1.742116025,1
601.1,0.500284656,38.60061569,2.284957769,1.630448969,1
601.15,0.499206997,38.60651522,2.187669794,1.561028395,1
601.2,0.499269116,38.614899,2.051504037,1.463866285,1
601.25,0.500299911,38.62019749,1.966883842,1.403484902,1
601.3,0.500995196,38.62774085,1.848603016,1.319084721,1
601.35,0.500284657,38.63251744,1.775135249,1.266661238,1
601.4,0.498970653,38.63933123,1.672324725,1.193300008,1
601.45,0.499269118,38.6436544,1.608365257,1.147661244,1
601.5,0.500792908,38.64983373,1.518918091,1.083835539,1
601.55,0.500995197,38.65376271,1.463408375,1.044226159,1
601.6,0.499699995,38.65939124,1.385791243,0.988841865,1
601.65,0.498970654,38.66297811,1.337491794,0.954377427,1
601.7,0.499715249,38.66812781,1.269870252,0.906125562,0
601.75,0.500792909,38.66840656,0,0.921878789,0
601.8,0.50073079,38.66840656,0,0.951922771,0
601.85,0.499699996,38.66840656,0,0.97195221,0
601.9,0.499004712,38.66840656,0,1.001937646,0
601.95,0.499715251,38.66840656,0,1.021900152,0
602,0.501029256,38.66840656,0,1.051880698,0
602.05,0.500730791,38.66840656,0,1.071917489,0
602.1,0.499207001,38.66840656,0,1.101962331,0
602.15,0.499004713,38.66840656,0,1.12193569,0
602.2,0.500299915,38.66840656,0,1.151876647,0
602.25,0.501029257,38.66840656,0,1.171884327,0
602.3,0.500284662,38.66840656,0,1.201943651,0
602.35,0.499207002,38.66840656,0,1.221957519,0
602.4,0.499269122,38.66840656,0,1.251913532,0
602.45,0.500299916,38.66840656,0,1.271884089,0
602.5,0.500995201,38.66840656,0,1.301898648,0
602.55,0.500284663,38.66840656,0,1.321936139,0
602.6,0.498970658,38.66840656,0,1.351955587,0
602.65,0.499269123,38.66840656,0,1.371918793,0
602.7,0.500792914,38.66840656,0,1.401873946,0
602.75,0.500995202,38.66840656,0,1.421900583,0
602.8,0.4997,38.66840656,0,1.451959621,0
602.85,0.498970659,38.66840656,0,1.471951938,0
602.9,0.499715255,38.66840656,0,1.501892609,0
602.95,0.500792915,38.66840656,0,1.521878737,0
603,0.500730795,38.66840656,0,1.55192272,0
603.05,0.499700001,38.66840656,0,1.571952159,0
603.1,0.499004717,38.66840656,0,1.601937595,0
603.15,0.499715256,38.66840656,0,1.621900101,0
603.2,0.501029261,38.66840656,0,1.651880648,0
603.25,0.500730796,38.66840656,0,1.671917438,0
603.3,0.499207006,38.66840656,0,1.701962281,0
603.35,0.499004718,38.66840656,0,1.721935641,0
603.4,0.50029992,38.66840656,0,1.751876598,0
603.45,0.501029262,38.66840656,0,1.771884277,0
603.5,0.500284666,38.66840656,0,1.801943602,0
603.55,0.499207007,38.66840656,0,1.821957471,0
603.6,0.499269127,38.66840656,0,1.851913483,0
603.65,0.500299921,38.66840656,0,1.871884041,0
603.7,0.500995206,38.66840656,0,1.9018986,0
603.75,0.500284667,38.66840656,0,1.921936091,0
603.8,0.498970663,38.66840656,0,1.95195554,0
603.85,0.499269128,38.66840656,0,1.971918746,0
603.9,0.500792918,38.66840656,0,2.001873899,0
603.95,0.500995207,38.66840656,0,2.021900536,1
604,0.499700005,38.67865258,2.657602742,1.896352619,1
604.05,0.498970663,38.68549437,2.539970625,1.812415329,1
604.1,0.499715259,38.69519521,2.375372114,1.694964811,1
604.15,0.500792919,38.70131168,2.273117593,1.622000321,1
604.2,0.5007308,38.70999862,2.130179324,1.520005634,1
604.25,0.499700006,38.71548549,2.041350387,1.456621071,1
604.3,0.499004721,38.72329204,1.91702449,1.367907383,1
604.35,0.49971526,38.72823173,1.839724364,1.312749292,1
604.4,0.501029265,38.73527291,1.731652864,1.235634052,1
604.45,0.500730801,38.7397372,1.664559746,1.187759248,1
604.5,0.49920701,38.74611398,1.570701077,1.120785682,1
604.55,0.499004722,38.75016549,1.512295422,1.079109883,1
604.6,0.500299924,38.75596455,1.43057688,1.020798997,1
604.65,0.501029266,38.75965696,1.379857211,0.984607592,1
604.7,0.500284671,38.76495427,1.308978759,0.934031734,1
604.75,0.499207011,38.76833515,1.264896176,0.902576272,0
604.8,0.499269131,38.7686121,0,0.928315965,0
604.85,0.500299925,38.7686121,0,0.948286523,0
604.9,0.50099521,38.7686121,0,0.978301082,0
604.95,0.500284672,38.7686121,0,0.998338573,0
605,0.498970667,38.7686121,0,1.028358022,1
605.05,0.499269132,38.772032,1.396177504,0.996253061,0
605.1,0.500792922,38.77233766,0,1.021554289,1
